station,Date,Time,NITRATE(PPM),PH,AMMONIA(mg/l),TEMP,DO,TURBIDITY,MANGANESE(mg/l),label_3class
Station3,28-04-2022,18:00:00,38.753652,5.23874,0.1594188,33.53568636,5.14917,61.7508,0.7392378,0
Station3,11-01-2023,18:40:00,40.93393,5.62172,0.097314,26.5856,10.75816,25.31295,2.648495,1
Station3,15-08-2022,21:20:00,56.67319,7.20723,0.049854,27.30539,24.55452,54.43761,2.610542,2
station1,29-05-2022,09:00:00,24.2,6.4,0.214,32.47,5.27489956,32.4,0.4,0
Station2,29-05-2022,03:00:00,21.6408,6.1122,0.216452,32.23625,5.84535345,34.0033,0.5964,0
station1,12-11-2022,20:40:00,12.3214,6.8022,0.03513,23.5582,13.7238,37.2002,0.93213,2
Station3,14-04-2022,06:40:00,17.625468,5.29465,0.1604715,29.5684136,7.626372,51.383325,0.6700554,1
Station2,14-04-2022,11:40:00,16.4724,5.6886,0.098455,31.53392,8.2992,20.5836,0.5964,1
Station2,20-08-2022,09:00:00,23.9489,7.3025,0.03058,30.3108,13.7648,23.0872,0.24286,2
Station2,14-02-2022,08:00:00,72.828,6.262,0.0994356,23.60996,4.25786,26.676,0.75392,0
station1,10-05-2022,22:40:00,29.5,6.1,0.056,31.75,6.190064294,32.6,0.5,0
Station2,09-12-2022,22:40:00,9.9562,5.723,0.03717,30.5233,14.3178,24.85,0.28167,2
station1,06-11-2022,23:00:00,37.417,5.644,0.02091,23.1598,8.5046,33.4513,0.52187,1
station1,25-04-2022,08:40:00,39.1,5.3,0.025,29.98,7.8,26.4,0.62,1
station1,03-05-2022,20:00:00,30.2,6,0.195,32.83,6.590728482,31.8,0.4,0
station1,24-07-2022,16:40:00,1.3465,6.2711,0.01985,27.4386,9.6992,18.7316,0.92214,1
Station2,23-02-2022,05:40:00,83.232,7.3876,0.0708296,22.0616,0.20196,34.6788,3.26368,0
Station3,15-07-2022,02:20:00,23.31471,5.36162,0.108079,20.5543,13.09433,25.77633,1.125571,2
Station3,04-12-2022,16:20:00,15.59845,4.80606,0.07703,39.80083,21.09578,28.87118,2.796275,2
Station3,11-05-2022,16:00:00,24.585168,5.73508,0.7616676,37.12965256,5.167299653,60.11622,0.55167,0
Station2,01-03-2022,14:20:00,114.7904,8.483,0.0638464,29.84388,0.309,22.572,1.77568,0
Station3,21-08-2022,00:20:00,89.41362,6.53705,0.142587,38.72132,20.33703,40.58859,0.534087,2
station1,07-06-2022,06:00:00,31.0055,5.7833,0.03957,26.8892,9.9632,19.7982,0.43206,1
station1,17-11-2022,18:00:00,14.2689,8.3044,0.03532,29.1523,14.5306,37.0032,0.20586,2
Station3,06-04-2022,19:00:00,15.297576,5.48941,0.144942,31.78385364,6.339996,32.84295,0.716674,0
Station2,15-09-2022,11:00:00,31.0395,8.3236,0.03721,24.907,14.3625,25.1906,0.5987,2
station1,22-02-2022,18:20:00,94.5,8.2,0.1,24.31,2.3,26.4,2.9,0
Station3,18-06-2022,10:00:00,107.05105,7.25331,0.14226,17.74906,4.45987,50.75345,3.007069,0
station1,03-06-2022,19:20:00,37.7992,8.274,0.02544,23.3324,16.2839,22.8988,0.27022,2
Station2,04-10-2022,01:20:00,2.2545,5.5327,0.02421,28.1364,12.6597,39.4988,0.45,1
Station3,26-02-2022,19:40:00,93.53298,5.71371,0.045650176,25.227136,0.19832472,22.918788,1.6143808,0
Station3,04-07-2022,02:20:00,49.10156,7.14082,0.094343,21.96805,13.45507,57.10521,3.33444,2
station1,13-09-2022,16:20:00,14.6266,6.1049,0.03043,19.496,16.1276,17.3536,0.86193,2
Station2,13-10-2022,19:00:00,34.7054,6.8367,0.0216,24.3902,8.7856,18.5774,0.35736,1
station1,09-06-2022,12:40:00,23.8043,6.1028,0.0172,27.4783,7.0929,26.1186,0.88136,0
Station2,08-03-2022,01:20:00,30.5152,5.6886,0.0942256,26.67632,8.1016,41.004,0.62622,1
Station2,16-04-2022,13:40:00,29.2152,5.5888,0.109944,32.24232,8.2004,40.9654,0.63616,1
Station3,15-01-2023,14:00:00,123.02931,4.93609,0.081863,29.73881,18.23454,32.18515,1.842835,2
Station2,09-09-2022,21:00:00,11.7167,7.762,0.01573,29.9257,11.8382,15.3853,0.93596,1
Station3,14-07-2022,04:20:00,65.67214,6.01151,0.078746,42.22182,9.15709,26.56293,2.120271,1
Station2,16-01-2023,16:00:00,31.4009,8.7091,0.01644,25.9483,11.454,15.0121,0.89113,1
Station3,08-04-2022,08:20:00,27.602148,6.41144,0.234668,30.44057544,6.248112,71.159725,0.6757212,0
Station3,09-03-2022,10:00:00,30.1312,5.64931,0.1263024,28.3536594,5.941832,11.65248,0.716674,0
Station3,09-03-2022,07:20:00,18.845696,6.05009,0.12750528,26.971065,7.283536,26.2752,0.767865,1
station1,30-03-2022,21:00:00,0.8,5.6,0.096,28.7,6.7,21.8,0.61,0
station1,08-09-2022,12:00:00,4.1361,7.4934,0.02899,21.8998,13.5442,25.3168,0.53727,2
Station3,25-02-2022,19:40:00,125.18358,4.80141,0.00518752,24.947065,0.29748708,30.139776,3.5557248,0
Station3,07-11-2022,02:20:00,35.88442,6.55838,0.129987,28.53067,12.97517,22.91823,1.212352,2
Station3,18-10-2022,11:00:00,53.74073,6.82815,0.066558,24.03995,7.19924,27.60199,3.011089,0
Station2,21-09-2022,06:00:00,31.4896,5.6903,0.04287,26.3917,8.6848,27.8082,0.52274,1
Station2,15-12-2022,01:40:00,7.3574,7.0057,0.02264,29.4489,9.998,29.9093,0.63181,1
Station3,05-08-2022,18:00:00,107.49433,5.74773,0.109656,35.4562,18.68689,43.02942,1.275311,2
station1,05-08-2022,14:20:00,39.3337,8.0041,0.03668,24.0481,13.1117,29.3,0.7854,2
Station2,23-11-2022,23:00:00,30.3339,7.2979,0.02384,19.0547,11.6434,17.3865,0.29608,1
station1,03-09-2022,00:40:00,7.8094,8.3684,0.03991,29.9081,11.2532,25.562,0.62357,1
Station2,10-08-2022,19:00:00,26.0617,6.9369,0.02237,29.8855,5.0543,22.9584,0.3448,0
Station3,02-12-2022,06:40:00,115.6628,5.45928,0.093635,18.70703,19.97415,53.07401,0.860266,2
Station2,23-06-2022,18:40:00,23.9295,5.6669,0.02184,25.3859,14.8355,16.5317,0.22633,2
Station2,17-02-2022,22:00:00,42.33,7.084,0.0339184,20.90792,4.85198,32.0112,0.87296,0
Station2,11-03-2022,22:40:00,13.4144,5.1896,0.0521248,27.25316,6.6196,24.276,0.60634,0
Station3,04-07-2022,09:20:00,114.92504,5.42994,0.127103,20.31807,20.07626,42.65261,2.003959,2
station1,17-08-2022,14:40:00,9.8137,7.6764,0.03645,24.9138,16.0089,35.5116,0.30396,2
Station2,21-11-2022,11:00:00,4.5283,8.3021,0.02845,23.6243,9.5088,22.7124,0.56897,1
station1,30-04-2022,15:20:00,25.2,6.6,0.141,33.13,6.714399467,32.3,0.7,0
Station2,23-12-2022,01:00:00,17.2377,8.2781,0.02554,29.4441,8.328,23.4881,0.70323,1
Station2,13-05-2022,12:00:00,20.1168,5.9118,0.171024,34.88364,4.530126484,28.9583,0.5964,0
station1,25-12-2022,18:00:00,9.3044,8.941,0.02139,30.3467,9.232,33.6834,0.35348,1
Station3,05-09-2022,07:40:00,21.11449,7.0301,0.097361,38.44396,3.68029,48.92536,2.472326,0
Station3,07-07-2022,06:00:00,61.25883,4.92505,0.09005,16.36168,4.79476,45.86865,0.958136,0
station1,31-08-2022,06:40:00,14.3745,8.6304,0.04349,21.5596,12.43,23.4047,0.962,1
Station3,10-10-2022,00:40:00,47.18417,4.75645,0.053601,22.89472,13.97039,55.37455,3.079644,2
station1,18-11-2022,15:20:00,11.9792,7.4465,0.02371,29.1179,9.0041,35.7452,0.52169,1
Station2,01-10-2022,17:20:00,35.2665,8.1298,0.03515,21.3194,15.4464,21.6753,0.80641,2
station1,03-07-2022,11:20:00,15.2093,7.3831,0.0269,20.8238,11.5563,24.7647,0.68042,1
station1,08-11-2022,13:00:00,38.8515,6.228,0.02184,20.2001,15.8572,19.0823,0.33969,2
Station3,27-09-2022,23:40:00,57.87014,6.59399,0.136789,33.60446,20.33418,18.03184,0.836819,2
station1,31-07-2022,02:20:00,35.1366,8.9023,0.03612,28.8666,12.8958,15.8212,0.86278,2
station1,21-10-2022,20:00:00,20.3126,7.8189,0.04345,22.6569,6.7647,36.4865,0.40043,0
Station3,24-07-2022,19:20:00,49.84588,5.68838,0.056921,39.36908,5.5479,20.12227,3.363355,0
station1,03-02-2022,14:20:00,27.5,5.6,0.092,26.07,6.1,21.6,0.74,0
station1,07-11-2022,20:40:00,22.0557,8.7571,0.02382,25.0026,8.9234,15.7647,0.38227,1
station1,01-08-2022,00:40:00,29.747,8.997,0.03225,25.8806,9.2011,26.2104,0.88117,1
station1,15-03-2022,06:00:00,37.7,5.2,0.072,24.28,6.6,12.7,0.69,0
Station2,09-01-2023,09:40:00,22.6902,5.759,0.01898,27.7432,15.7002,35.1463,0.80858,2
station1,29-10-2022,08:20:00,21.981,5.9708,0.01695,25.6901,6.3388,32.9507,0.35718,0
Station2,03-02-2022,18:40:00,23.868,5.252,0.07028,25.16844,7.72356,19.5966,0.73408,1
Station2,27-10-2022,08:40:00,22.6904,8.527,0.01853,28.9634,18.4518,19.319,0.80658,2
Station2,05-07-2022,06:40:00,26.7326,6.8769,0.02465,25.4643,14.5799,22.8254,0.81287,2
Station3,03-05-2022,06:00:00,33.494472,4.79801,1.2044976,31.46164296,3.712366001,43.77042,0.55167,0
Station2,19-01-2023,18:40:00,24.5136,5.5544,0.04146,22.7749,17.1664,39.9939,0.32224,2
Station3,22-09-2022,03:00:00,34.41419,5.21753,0.079413,26.84502,12.20512,35.18928,3.200843,1
station1,05-03-2022,09:00:00,27.2,5.5,0.099,25.94,6.2,25.3,0.73,0
Station2,19-03-2022,08:20:00,34.6112,5.7884,0.0431032,25.64408,7.41,16.32,0.66598,1
Station3,28-09-2022,03:00:00,87.97615,5.86186,0.130844,22.88302,18.79284,26.1285,0.788893,2
Station2,09-08-2022,03:00:00,1.3661,8.4715,0.0249,30.9201,11.8539,21.7471,0.29116,1
Station2,12-03-2022,23:00:00,22.2208,5.988,0.0180432,26.12984,8.892,12.444,0.68586,1
Station3,08-08-2022,05:20:00,129.85408,6.26854,0.062703,22.75286,4.45807,19.5281,1.913519,0
Station3,07-09-2022,01:20:00,96.94803,5.09812,0.095166,21.12442,17.03123,23.2402,0.779727,2
station1,14-06-2022,23:00:00,13.3467,7.6883,0.04171,23.1832,16.8705,24.463,0.69082,2
station1,11-03-2022,06:20:00,7,5.7,0.011,25.14,9.5,24.5,0.73,1
station1,15-11-2022,21:20:00,13.928,8.2221,0.02287,18.8318,9.7447,36.5008,0.30949,1
Station2,01-07-2022,04:20:00,3.6864,8.6779,0.03293,27.284,18.5345,31.3941,0.91174,2
station1,02-11-2022,14:00:00,3.2932,6.0129,0.02438,26.5387,9.3953,25.7294,0.93227,1
station1,30-04-2022,11:20:00,25.2,6.1,0.09,32.59,7.373123222,18,0.7,1
station1,13-07-2022,01:40:00,14.4748,8.5867,0.03662,23.5946,18.9447,15.979,0.68513,2
Station2,28-12-2022,01:00:00,30.4797,5.7871,0.02909,28.541,7.249,31.3881,0.36986,1
Station3,07-11-2022,14:00:00,78.25547,5.91066,0.144917,28.59588,25.35762,19.60138,3.023887,2
station1,09-04-2022,07:00:00,37.9,5.7,0.057,28.2,8.1,32.9,0.73,1
Station3,20-07-2022,12:20:00,38.68261,4.82102,0.149571,36.18828,23.22277,47.20285,1.753366,2
Station2,04-05-2022,03:20:00,27.6352,5.8116,0.444866,29.3986,4.796942198,33.0952,0.3976,0
Station2,25-12-2022,22:20:00,14.3611,6.7425,0.02242,21.6962,8.8721,23.0625,0.71188,1
station1,27-11-2022,07:00:00,27.1365,6.1558,0.01997,18.4255,7.402,21.1881,0.92373,1
Station2,18-10-2022,03:20:00,18.2364,6.3064,0.01735,20.1448,6.6231,36.3507,0.68958,0
Station2,01-09-2022,01:40:00,23.5514,7.9057,0.03928,25.3064,10.1965,37.4246,0.40799,1
Station3,22-06-2022,02:40:00,90.60994,6.2254,0.142197,44.38315,25.02385,20.94712,1.800406,2
Station2,12-03-2022,19:20:00,6.5536,4.99,0.0320768,27.56688,7.6076,31.926,0.73556,1
Station2,09-06-2022,07:20:00,23.8612,6.2821,0.01989,18.0127,7.8689,39.6728,0.96479,1
Station2,12-06-2022,05:40:00,15.3194,7.7752,0.02527,23.0891,13.4035,18.1343,0.8762,2
Station2,23-05-2022,16:00:00,25.908,6.4128,0.140484,36.08,4.438373515,22.9043,0.6958,0
station1,15-02-2022,20:20:00,47.8,6.5,0.058,25.05,5.4,29.6,0.82,0
Station3,28-11-2022,12:20:00,140.0628,7.24894,0.054263,40.50401,18.75172,51.23345,1.497012,2
Station3,29-05-2022,02:40:00,35.28568,5.87729,0.5300011,34.322289,5.757739184,44.86014,0.662004,0
Station2,22-12-2022,13:40:00,33.3237,5.7697,0.02655,22.3235,14.3395,30.6349,0.53912,2
Station3,12-06-2022,00:00:00,133.46959,4.63893,0.137087,18.35727,7.91018,59.30877,2.963355,1
station1,15-07-2022,14:00:00,34.2672,5.8555,0.02867,30.075,9.8599,20.4082,0.76639,1
station1,10-06-2022,04:00:00,38.6057,7.9287,0.04052,22.1957,17.8499,34.9441,0.67322,2
Station2,22-02-2022,03:00:00,116.892,8.3996,0.0538704,21.97052,1.81764,28.9332,2.9264,0
Station3,11-01-2023,00:40:00,101.18452,5.70392,0.08708,26.16367,6.63273,34.70217,2.48737,0
station1,13-12-2022,03:20:00,33.6287,8.6528,0.03258,30.4964,13.5322,35.3068,0.3582,2
station1,31-08-2022,15:00:00,25.8121,8.7998,0.02782,18.5665,11.0824,19.7001,0.70208,1
Station2,25-04-2022,17:20:00,33.152,5.3892,0.041738,30.87612,7.0416,18.0611,0.66598,0
Station2,05-11-2022,09:40:00,25.5106,6.4966,0.03552,28.2268,19.9883,26.1092,0.77781,2
Station2,22-10-2022,07:20:00,4.5851,8.7947,0.02118,21.8342,19.8814,26.5758,0.56693,2
Station3,25-07-2022,09:20:00,82.37061,6.44095,0.133802,39.45788,4.05685,57.64052,2.347968,0
Station2,13-11-2022,20:20:00,29.6544,6.981,0.02755,19.3568,12.671,27.2479,0.78142,1
Station3,23-11-2022,21:40:00,38.88383,6.21526,0.057202,36.68221,24.37534,25.35351,1.529268,2
Station2,02-02-2022,20:20:00,4.998,5.555,0.03012,24.1362,9.01082,35.1918,0.73408,1
station1,10-11-2022,02:00:00,23.2074,8.9885,0.04076,23.0092,6.5158,22.3858,0.88984,0
Station3,20-01-2023,02:00:00,15.95417,6.59682,0.070087,23.98091,6.85503,51.74315,0.63503,0
Station2,14-10-2022,15:00:00,38.2266,8.14,0.02627,22.6184,8.2525,19.7707,0.63688,1
station1,28-02-2022,06:20:00,131.9,8.9,0.022,24.58,2.6,24.6,1.78,0
Station3,04-02-2022,11:00:00,7.4613,5.87531,0.09501856,24.988557,7.1809304,31.709556,0.7035264,0
Station3,30-12-2022,22:20:00,52.87172,6.39521,0.144131,14.63502,4.57207,38.08015,1.307044,0
Station2,23-08-2022,14:00:00,15.3189,8.0956,0.02546,26.8128,9.4899,18.0525,0.48684,1
Station2,09-05-2022,17:20:00,21.6408,5.8116,0.140484,33.07216,6.69480369,17.6575,0.3976,0
station1,05-12-2022,16:40:00,32.7723,8.1335,0.03139,23.7705,16.3315,31.5464,0.44139,2
Station3,11-12-2022,05:40:00,35.24604,6.0588,0.080303,32.79666,9.74362,36.94271,3.022169,1
Station3,17-05-2022,10:00:00,38.118288,7.16168,1.2871592,35.23988424,3.646283172,58.1184,0.55167,0
Station3,05-10-2022,09:20:00,125.57409,4.88477,0.057086,42.45372,24.92627,34.51271,3.453562,2
station1,16-12-2022,09:00:00,13.0822,5.9614,0.04139,20.4258,7.2451,22.6803,0.33979,1
Station3,15-12-2022,22:40:00,148.53218,5.96061,0.075762,33.81023,24.90626,45.72772,3.10334,2
Station3,05-07-2022,02:20:00,93.96622,5.58886,0.149238,22.66116,15.21605,40.05835,2.770855,2
Station3,26-11-2022,22:20:00,136.8406,6.23893,0.10839,41.3957,8.89895,45.36231,2.464425,1
Station2,10-12-2022,20:20:00,32.0341,7.8395,0.03602,18.9776,10.1336,18.0464,0.74059,1
Station2,21-10-2022,19:00:00,9.3899,6.0358,0.02444,22.0658,15.4019,20.985,0.6014,2
Station3,10-06-2022,05:20:00,89.14696,7.07573,0.113972,38.49174,8.00144,57.6357,2.24728,1
Station3,29-07-2022,09:20:00,136.941,7.2282,0.136191,38.47191,8.58794,39.51494,0.582263,1
station1,05-06-2022,06:00:00,8.0596,7.1636,0.03405,18.6383,13.4804,22.7627,0.30511,2
Station3,08-02-2022,19:40:00,3.73065,4.74006,0.10232768,24.698113,9.5098808,36.000288,0.7561024,1
Station2,04-09-2022,14:20:00,16.2083,6.0126,0.02459,21.1004,19.3872,21.5752,0.79044,2
Station3,16-01-2023,05:40:00,50.37663,5.32552,0.079732,38.92157,17.77448,19.68192,3.248107,2
Station2,21-04-2022,18:00:00,12.95,5.8882,0.165934,30.92672,7.4328,27.1421,0.68586,1
station1,21-05-2022,11:20:00,24.2,6,0.415,33.67,4.750871753,16.6,0.3,0
Station2,17-08-2022,06:20:00,24.6705,6.2923,0.04445,20.7972,7.0936,32.246,0.96137,0
Station2,25-08-2022,06:00:00,2.0267,6.8249,0.03367,19.2514,15.3089,31.3277,0.54721,2
Station3,02-03-2022,10:00:00,90.284032,6.18855,0.039614848,28.712464,2.933234,14.441976,2.7847904,0
Station2,24-06-2022,05:20:00,21.479,7.3835,0.02174,24.1805,15.349,22.8265,0.31837,2
station1,15-02-2022,20:40:00,45.1,7.1,0.026,23.57,4.7,23.2,0.91,0
Station2,13-10-2022,09:20:00,21.0654,8.4864,0.03828,29.0558,15.1259,17.432,0.80049,2
Station2,10-09-2022,17:20:00,26.7643,5.6678,0.04388,24.0939,10.5679,16.5828,0.45817,1
Station3,04-07-2022,19:40:00,80.93649,6.78287,0.092574,28.40351,7.51357,22.73624,0.545134,1
station1,29-06-2022,17:00:00,34.8164,7.0883,0.03666,28.0677,18.6568,24.0389,0.60839,2
station1,26-07-2022,16:20:00,2.3897,6.5734,0.0254,27.4277,13.9193,34.7496,0.38819,2
station1,01-02-2022,14:20:00,3.9,5.4,0.045,25.86,6.7,22.1,0.72,0
station1,29-08-2022,00:00:00,28.2795,6.7294,0.01504,18.6862,9.8197,23.1895,0.33238,1
station1,18-08-2022,10:00:00,4.8365,8.3525,0.03012,22.9011,10.9115,21.3138,0.31917,1
Station3,29-07-2022,19:40:00,130.65416,6.86801,0.086068,26.95418,14.84326,24.81591,3.341915,2
Station3,18-03-2022,10:00:00,42.293248,5.12276,0.04330368,28.3536594,7.475208,30.50208,0.7473886,1
station1,16-07-2022,23:00:00,17.3352,6.3375,0.02831,25.8403,8.9645,24.6654,0.32264,1
Station3,21-10-2022,00:20:00,98.53549,4.99978,0.057466,28.33482,18.53126,47.51731,0.94698,2
Station2,20-02-2022,17:40:00,114.342,7.7924,0.0019952,24.6422,1.91862,21.8538,1.99392,0
Station2,16-08-2022,01:20:00,10.3201,7.4324,0.02085,25.4863,13.9637,35.6552,0.26483,2
Station2,17-02-2022,03:40:00,37.332,6.7804,0.009976,21.505,3.86178,34.0632,0.93248,0
Station2,02-09-2022,22:20:00,17.7106,6.4961,0.01619,30.7326,13.0965,33.0907,0.55225,2
Station3,10-07-2022,07:20:00,25.03763,7.47179,0.068473,35.48321,23.4992,43.07396,0.8125,2
Station2,04-06-2022,03:20:00,2.8746,8.9046,0.02557,26.4797,15.5847,28.9385,0.20239,2
station1,29-10-2022,13:00:00,3.6568,8.4479,0.03506,21.9877,14.5012,18.03,0.78162,2
Station2,07-01-2023,15:40:00,28.0814,8.3497,0.03333,23.3563,14.9402,21.7003,0.5817,2
Station3,25-12-2022,12:20:00,36.05519,6.83065,0.068591,45.31359,23.082,33.50387,1.510297,2
Station3,29-11-2022,15:20:00,18.51964,6.98345,0.131852,33.94142,24.08134,39.45891,2.381809,2
Station2,14-02-2022,14:40:00,58.548,6.161,0.0009976,25.86672,5.14904,20.7252,0.87296,0
Station2,19-10-2022,17:20:00,10.1226,8.1514,0.02505,27.6209,5.5867,36.9963,0.63832,0
Station3,08-10-2022,20:20:00,82.13884,5.13248,0.054082,18.27967,16.03782,49.72694,1.087368,2
Station2,03-02-2022,04:00:00,0.408,5.05,0.006024,21.9604,8.51572,31.1904,0.62496,1
station1,22-07-2022,10:40:00,4.8712,8.8895,0.01823,26.7253,14.7568,19.9395,0.47925,2
station1,20-03-2022,17:20:00,14.4,5.4,0.118,23.55,8.2,22.7,0.71,1
Station3,23-02-2022,14:40:00,111.97764,5.22035,0.07262528,26.585999,0.09916236,27.942084,3.1776736,0
station1,31-03-2022,01:00:00,33.6,5.8,0.087,27.59,7.7,19.5,0.69,1
Station2,27-07-2022,11:00:00,34.2183,7.0107,0.03349,27.232,5.3924,30.2686,0.72784,0
Station2,27-06-2022,01:00:00,17.0469,7.3267,0.041,21.2533,7.287,29.2491,0.95096,1
Station3,17-11-2022,14:40:00,69.33366,6.48746,0.118256,41.43078,12.51537,41.00317,1.11838,1
Station2,25-11-2022,04:40:00,27.9829,8.3874,0.0301,28.3009,11.3355,36.4954,0.92999,1
Station2,24-02-2022,11:20:00,113.832,8.2984,0.0319232,24.82436,2.0196,24.3162,1.54752,0
Station2,26-06-2022,17:20:00,11.8584,7.9182,0.02603,22.4994,12.079,29.5468,0.37595,1
Station3,23-10-2022,16:20:00,106.96712,7.00138,0.114134,31.04996,21.2544,31.14133,0.671535,2
Station3,22-05-2022,08:20:00,37.973,5.33838,0.2155106,35.7552756,3.894767753,40.13802,0.662004,0
Station3,11-04-2022,23:00:00,10.641792,5.53898,0.1777265,30.69584232,7.442604,53.6788,0.7657776,1
Station3,10-03-2022,02:40:00,15.668224,7.39193,0.03969504,26.5835196,8.337732,21.7056,0.665483,1
Station2,11-07-2022,07:40:00,37.674,6.1681,0.02817,22.3653,10.3774,22.4171,0.44905,1
station1,27-07-2022,05:20:00,30.0059,6.6013,0.03121,21.5057,12.1459,35.1873,0.54088,1
Station2,21-07-2022,07:40:00,15.2078,7.0041,0.01634,21.301,12.3919,21.8997,0.58146,1
Station3,30-08-2022,23:00:00,126.10195,5.51922,0.137453,16.56838,8.3718,26.79118,2.531726,1
Station2,10-02-2022,07:40:00,19.992,5.252,0.0110484,22.64856,9.4069,26.8812,0.67456,1
station1,12-04-2022,00:40:00,35.1,5.9,0.11,28.34,7.5,31,0.65,1
Station3,07-03-2022,07:40:00,4.492288,5.79095,0.0240576,25.7560578,9.0230088,18.73536,0.6245302,1
station1,16-05-2022,07:20:00,32.4,6,0.257,30.27,5.57806818,23.9,0.7,0
Station2,11-11-2022,19:40:00,33.9877,6.67,0.02111,28.0355,19.2767,35.3099,0.68402,2
Station2,01-03-2022,06:20:00,125.8496,8.483,0.115276,24.88508,1.442,18.1602,2.20668,0
Station3,07-11-2022,08:20:00,136.08714,4.69058,0.148577,19.60893,18.79222,24.00609,2.252964,2
Station3,02-03-2022,20:40:00,7.888896,4.53286,0.079229696,27.90337,6.6944904,32.04432,0.7064358,0
Station2,25-11-2022,14:00:00,22.1911,7.5963,0.02267,26.3583,13.1895,15.4551,0.32267,2
station1,06-05-2022,18:40:00,23,6.6,0.166,33.6,4.471934352,26.5,0.5,0
Station3,30-11-2022,12:40:00,148.22113,6.7276,0.113212,34.25991,7.7979,27.93445,0.677887,1
station1,07-07-2022,16:00:00,4.2393,7.3051,0.01661,30.21,7.3152,29.9399,0.31729,1
Station3,07-10-2022,08:00:00,144.46614,5.95552,0.057365,38.71478,12.23299,57.24897,3.014017,1
station1,04-11-2022,13:20:00,29.4336,6.5857,0.01544,19.5705,19.1193,22.2091,0.75288,2
Station3,14-06-2022,15:20:00,18.16233,6.50594,0.079231,31.76963,18.23369,35.36525,3.103847,2
Station2,25-07-2022,11:40:00,7.5702,7.5724,0.02867,29.8326,7.3782,25.8147,0.90637,1
Station2,25-07-2022,13:20:00,6.5637,6.1578,0.0185,30.5578,9.2115,30.9527,0.21125,1
Station2,09-03-2022,19:20:00,14.848,5.7884,0.0120288,28.19432,7.41,17.748,0.62622,1
Station2,26-02-2022,14:00:00,119.646,7.6912,0.0079808,26.2614,2.12058,19.2888,1.74592,0
station1,03-10-2022,04:20:00,21.4471,7.9259,0.03032,19.7424,14.8179,28.5992,0.42329,2
Station3,30-07-2022,14:00:00,75.4778,7.35766,0.135465,38.11634,22.02285,20.10816,2.480484,2
station1,13-10-2022,16:40:00,20.8193,6.9302,0.04067,20.1519,6.8404,34.545,0.37076,0
Station2,22-12-2022,18:40:00,14.547,7.9719,0.02156,20.9887,10.5518,33.2553,0.42642,1
Station3,22-02-2022,06:00:00,116.12496,5.33996,0.079887808,22.063371,0.89246124,25.63974,2.196784,0
Station2,19-04-2022,14:40:00,38.7464,5.5888,0.130304,26.27152,6.846,21.3908,0.65604,0
Station2,23-09-2022,12:40:00,17.8662,5.7094,0.04216,25.5475,15.4514,27.3225,0.4438,2
Station2,28-05-2022,21:20:00,33.9344,6.012,0.055134,34.30675,6.661460623,18.5656,0.6958,0
Station3,17-06-2022,15:00:00,137.09004,6.22634,0.087707,39.27146,10.83829,19.33009,1.188896,1
station1,02-06-2022,22:00:00,10.888,7.4438,0.0189,20.0678,13.4473,19.6477,0.92023,2
Station3,30-12-2022,02:00:00,111.83224,4.57298,0.131071,37.99471,5.71277,38.01332,0.765245,0
Station3,18-06-2022,23:00:00,47.77652,5.43522,0.094488,28.57928,10.05794,32.21458,3.152418,1
Station3,13-08-2022,21:00:00,99.83537,6.71158,0.128362,24.97472,23.65052,21.05065,3.498695,2
Station2,06-11-2022,23:00:00,27.0936,6.1952,0.03631,29.3684,14.9756,37.3364,0.39992,2
Station3,06-09-2022,18:00:00,16.21408,4.73067,0.09148,18.97701,20.12747,23.94624,1.584502,2
Station2,26-08-2022,20:20:00,23.0271,7.1125,0.02985,20.4009,14.4232,23.3578,0.74663,2
station1,02-08-2022,02:00:00,7.2834,8.7444,0.04408,28.3678,11.6852,16.3153,0.22494,1
Station3,09-07-2022,07:20:00,144.25165,5.52487,0.05323,22.13106,5.10249,36.38353,1.933411,0
Station3,10-06-2022,02:20:00,133.79736,7.39266,0.109375,17.76053,11.62101,33.98621,3.449598,1
Station2,21-02-2022,03:00:00,139.23,8.096,0.0319232,21.9098,1.61568,19.1862,2.1824,0
Station3,21-04-2022,01:20:00,27.484044,6.90981,0.294202,30.44057544,6.48414,43.43745,0.6730374,0
station1,12-07-2022,07:00:00,18.1239,7.737,0.041,18.6035,16.4915,21.5595,0.38491,2
Station2,11-09-2022,23:00:00,22.8439,6.7818,0.02846,23.5415,15.3519,30.3179,0.32119,2
station1,29-08-2022,15:40:00,34.4708,5.7288,0.03114,30.7511,8.9688,22.4296,0.59267,1
station1,03-09-2022,16:40:00,24.8188,5.8043,0.03176,26.0466,10.8772,16.3043,0.73805,1
Station3,20-02-2022,23:00:00,123.65562,4.69884,0.04668768,24.003122,0.39664944,23.860656,1.4611168,0
Station3,21-04-2022,12:40:00,26.161072,5.39375,0.233631,32.09981016,5.73597,32.313225,0.717171,0
station1,07-11-2022,08:00:00,23.3199,6.1291,0.03282,30.9287,15.1056,32.6455,0.28605,2
